sentence_idx,discourse_type,source,article_title
45,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
46,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
47,Main Idea,wikipedia,2024 United Nations Climate Change Conference
48,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
49,Main Idea,wikipedia,2024 United Nations Climate Change Conference
50,Example,wikipedia,2024 United Nations Climate Change Conference
51,Implications,wikipedia,2024 United Nations Climate Change Conference
52,Transition,wikipedia,2024 United Nations Climate Change Conference
53,Example,wikipedia,2024 United Nations Climate Change Conference
54,Implications,wikipedia,2024 United Nations Climate Change Conference
55,Human Perspective,wikipedia,2024 United Nations Climate Change Conference
56,Example,wikipedia,2024 United Nations Climate Change Conference
57,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
58,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
59,Background,wikipedia,2024 United Nations Climate Change Conference
60,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
61,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
62,Explanation,wikipedia,2024 United Nations Climate Change Conference
63,Background,wikipedia,2024 United Nations Climate Change Conference
64,Descriptive Color,wikipedia,2024 United Nations Climate Change Conference
65,Example,wikipedia,2024 United Nations Climate Change Conference
66,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
67,Explanation,wikipedia,2024 United Nations Climate Change Conference
68,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
69,Main Idea,wikipedia,2024 United Nations Climate Change Conference
70,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
71,Implications,wikipedia,2024 United Nations Climate Change Conference
72,Human Perspective,wikipedia,2024 United Nations Climate Change Conference
73,Explanation,wikipedia,2024 United Nations Climate Change Conference
74,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
75,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
76,Human Perspective,wikipedia,2024 United Nations Climate Change Conference
1,Main Idea,wikipedia,Russian Invasion of Ukraine
2,Background,wikipedia,Russian Invasion of Ukraine
3,Transition,wikipedia,Russian Invasion of Ukraine
4,Background,wikipedia,Russian Invasion of Ukraine
5,Background,wikipedia,Russian Invasion of Ukraine
6,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
7,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
8,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
9,Background,wikipedia,Russian Invasion of Ukraine
10,Background,wikipedia,Russian Invasion of Ukraine
11,Explanation,wikipedia,Russian Invasion of Ukraine
12,Explanation,wikipedia,Russian Invasion of Ukraine
13,Explanation,wikipedia,Russian Invasion of Ukraine
14,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
15,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
46,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
47,Explanation,wikipedia,Russian Invasion of Ukraine
48,Background,wikipedia,Russian Invasion of Ukraine
49,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
50,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
51,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
52,Main Idea,wikipedia,Russian Invasion of Ukraine
53,Background,wikipedia,Russian Invasion of Ukraine
54,Explanation,wikipedia,Russian Invasion of Ukraine
55,Example,wikipedia,Russian Invasion of Ukraine
56,Background,wikipedia,Russian Invasion of Ukraine
57,Background,wikipedia,Russian Invasion of Ukraine
58,Main Idea,wikipedia,Russian Invasion of Ukraine
59,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
60,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
61,Main Idea,wikipedia,Russian Invasion of Ukraine
62,Implications,wikipedia,Russian Invasion of Ukraine
63,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
64,Background,wikipedia,Russian Invasion of Ukraine
65,Explanation,wikipedia,Russian Invasion of Ukraine
66,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
67,Background,wikipedia,Russian Invasion of Ukraine
68,Background,wikipedia,Russian Invasion of Ukraine
69,Background,wikipedia,Russian Invasion of Ukraine
70,Background,wikipedia,Russian Invasion of Ukraine
71,Implications,wikipedia,Russian Invasion of Ukraine
72,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
73,Main Idea,wikipedia,Russian Invasion of Ukraine
74,Explanation,wikipedia,Russian Invasion of Ukraine
75,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
136,Background,wikipedia,Russian Invasion of Ukraine
137,Main Idea,wikipedia,Russian Invasion of Ukraine
138,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
139,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
140,Explanation,wikipedia,Russian Invasion of Ukraine
141,Implications,wikipedia,Russian Invasion of Ukraine
142,Transition,wikipedia,Russian Invasion of Ukraine
143,Main Idea,wikipedia,Russian Invasion of Ukraine
144,Implications,wikipedia,Russian Invasion of Ukraine
145,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
146,Counterpoint,wikipedia,Russian Invasion of Ukraine
147,Background,wikipedia,Russian Invasion of Ukraine
148,Main Idea,wikipedia,Russian Invasion of Ukraine
149,Explanation,wikipedia,Russian Invasion of Ukraine
150,Example,wikipedia,Russian Invasion of Ukraine
151,Explanation,wikipedia,Russian Invasion of Ukraine
152,Explanation,wikipedia,Russian Invasion of Ukraine
153,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
154,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
155,Human Perspective,wikipedia,Russian Invasion of Ukraine
156,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
157,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
158,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
159,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
160,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
161,Implications,wikipedia,Russian Invasion of Ukraine
162,Explanation,wikipedia,Russian Invasion of Ukraine
163,Explanation,wikipedia,Russian Invasion of Ukraine
164,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
165,Implications,wikipedia,Russian Invasion of Ukraine
196,Implications,wikipedia,Russian Invasion of Ukraine
197,Background,wikipedia,Russian Invasion of Ukraine
198,Counterpoint,wikipedia,Russian Invasion of Ukraine
199,Background,wikipedia,Russian Invasion of Ukraine
200,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
201,Explanation,wikipedia,Russian Invasion of Ukraine
202,Main Idea,wikipedia,Russian Invasion of Ukraine
203,Human Perspective,wikipedia,Russian Invasion of Ukraine
204,Implications,wikipedia,Russian Invasion of Ukraine
205,Explanation,wikipedia,Russian Invasion of Ukraine
206,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
207,Background,wikipedia,Russian Invasion of Ukraine
208,Implications,wikipedia,Russian Invasion of Ukraine
209,Transition,wikipedia,Russian Invasion of Ukraine
210,Main Idea,wikipedia,Russian Invasion of Ukraine
226,Explanation,wikipedia,Russian Invasion of Ukraine
227,Explanation,wikipedia,Russian Invasion of Ukraine
228,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
229,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
230,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
231,Explanation,wikipedia,Russian Invasion of Ukraine
232,Explanation,wikipedia,Russian Invasion of Ukraine
233,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
234,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
235,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
236,Explanation,wikipedia,Russian Invasion of Ukraine
237,Explanation,wikipedia,Russian Invasion of Ukraine
238,Explanation,wikipedia,Russian Invasion of Ukraine
239,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
240,Implications,wikipedia,Russian Invasion of Ukraine
241,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
242,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
243,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
244,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
245,Human Perspective,wikipedia,Russian Invasion of Ukraine
246,Explanation,wikipedia,Russian Invasion of Ukraine
247,Background,wikipedia,Russian Invasion of Ukraine
248,Background,wikipedia,Russian Invasion of Ukraine
249,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
250,Implications,wikipedia,Russian Invasion of Ukraine
251,Transition,wikipedia,Russian Invasion of Ukraine
252,Background,wikipedia,Russian Invasion of Ukraine
253,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
254,Background,wikipedia,Russian Invasion of Ukraine
255,Implications,wikipedia,Russian Invasion of Ukraine
331,Explanation,wikipedia,Russian Invasion of Ukraine
332,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
333,Explanation,wikipedia,Russian Invasion of Ukraine
334,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
335,Main Idea,wikipedia,Russian Invasion of Ukraine
336,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
337,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
338,Implications,wikipedia,Russian Invasion of Ukraine
339,Implications,wikipedia,Russian Invasion of Ukraine
340,Implications,wikipedia,Russian Invasion of Ukraine
341,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
342,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
343,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
344,Descriptive Color,wikipedia,Russian Invasion of Ukraine
345,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
391,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
392,Explanation,wikipedia,Russian Invasion of Ukraine
393,Explanation,wikipedia,Russian Invasion of Ukraine
394,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
395,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
396,Example,wikipedia,Russian Invasion of Ukraine
397,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
398,Background,wikipedia,Russian Invasion of Ukraine
399,Main Idea,wikipedia,Russian Invasion of Ukraine
400,Background,wikipedia,Russian Invasion of Ukraine
401,Background,wikipedia,Russian Invasion of Ukraine
402,Example,wikipedia,Russian Invasion of Ukraine
403,Background,wikipedia,Russian Invasion of Ukraine
404,Explanation,wikipedia,Russian Invasion of Ukraine
405,Main Idea,wikipedia,Russian Invasion of Ukraine
406,Descriptive Color,wikipedia,Russian Invasion of Ukraine
407,Main Idea,wikipedia,Russian Invasion of Ukraine
408,Counterpoint,wikipedia,Russian Invasion of Ukraine
409,Counterpoint,wikipedia,Russian Invasion of Ukraine
410,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
411,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
412,Implications,wikipedia,Russian Invasion of Ukraine
413,Implications,wikipedia,Russian Invasion of Ukraine
414,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
415,Counterpoint,wikipedia,Russian Invasion of Ukraine
416,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
417,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
418,Implications,wikipedia,Russian Invasion of Ukraine
419,Implications,wikipedia,Russian Invasion of Ukraine
420,Counterpoint,wikipedia,Russian Invasion of Ukraine
421,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
422,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
423,Implications,wikipedia,Russian Invasion of Ukraine
424,Counterpoint,wikipedia,Russian Invasion of Ukraine
425,Implications,wikipedia,Russian Invasion of Ukraine
426,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
427,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
428,Background,wikipedia,Russian Invasion of Ukraine
429,Background,wikipedia,Russian Invasion of Ukraine
430,Human Perspective,wikipedia,Russian Invasion of Ukraine
431,Background,wikipedia,Russian Invasion of Ukraine
432,Explanation,wikipedia,Russian Invasion of Ukraine
433,Human Perspective,wikipedia,Russian Invasion of Ukraine
434,Explanation,wikipedia,Russian Invasion of Ukraine
435,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
436,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
437,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
438,Background,wikipedia,Russian Invasion of Ukraine
439,Background,wikipedia,Russian Invasion of Ukraine
440,Main Idea,wikipedia,Russian Invasion of Ukraine
441,Explanation,wikipedia,Russian Invasion of Ukraine
442,Background,wikipedia,Russian Invasion of Ukraine
443,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
444,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
445,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
446,Background,wikipedia,Russian Invasion of Ukraine
447,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
448,Explanation,wikipedia,Russian Invasion of Ukraine
449,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
450,Counterpoint,wikipedia,Russian Invasion of Ukraine
451,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
452,Background,wikipedia,Russian Invasion of Ukraine
453,Implications,wikipedia,Russian Invasion of Ukraine
454,Counterpoint,wikipedia,Russian Invasion of Ukraine
455,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
456,Implications,wikipedia,Russian Invasion of Ukraine
457,Human Perspective,wikipedia,Russian Invasion of Ukraine
458,Explanation,wikipedia,Russian Invasion of Ukraine
459,Background,wikipedia,Russian Invasion of Ukraine
460,Implications,wikipedia,Russian Invasion of Ukraine
461,Counterpoint,wikipedia,Russian Invasion of Ukraine
462,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
463,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
464,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
465,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
481,Explanation,wikipedia,Russian Invasion of Ukraine
482,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
483,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
484,Explanation,wikipedia,Russian Invasion of Ukraine
485,Example,wikipedia,Russian Invasion of Ukraine
486,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
487,Background,wikipedia,Russian Invasion of Ukraine
488,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
489,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
490,Main Idea,wikipedia,Russian Invasion of Ukraine
491,Other,wikipedia,Russian Invasion of Ukraine
492,Background,wikipedia,Russian Invasion of Ukraine
493,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
494,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
495,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
496,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
497,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
498,Background,wikipedia,Russian Invasion of Ukraine
499,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
500,Explanation,wikipedia,Russian Invasion of Ukraine
501,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
502,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
503,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
504,Main Idea,wikipedia,Russian Invasion of Ukraine
505,Background,wikipedia,Russian Invasion of Ukraine
506,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
507,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
508,Explanation,wikipedia,Russian Invasion of Ukraine
509,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
510,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
511,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
512,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
513,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
514,Explanation,wikipedia,Russian Invasion of Ukraine
515,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
516,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
517,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
518,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
519,Implications,wikipedia,Russian Invasion of Ukraine
520,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
521,Implications,wikipedia,Russian Invasion of Ukraine
522,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
523,Implications,wikipedia,Russian Invasion of Ukraine
524,Implications,wikipedia,Russian Invasion of Ukraine
525,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
571,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
572,Explanation,wikipedia,Russian Invasion of Ukraine
573,Counterpoint,wikipedia,Russian Invasion of Ukraine
574,Human Perspective,wikipedia,Russian Invasion of Ukraine
575,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
576,Explanation,wikipedia,Russian Invasion of Ukraine
577,Explanation,wikipedia,Russian Invasion of Ukraine
578,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
579,Main Idea,wikipedia,Russian Invasion of Ukraine
580,Implications,wikipedia,Russian Invasion of Ukraine
581,Implications,wikipedia,Russian Invasion of Ukraine
582,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
583,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
584,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
585,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
586,Main Idea,wikipedia,Russian Invasion of Ukraine
587,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
588,Implications,wikipedia,Russian Invasion of Ukraine
589,Human Perspective,wikipedia,Russian Invasion of Ukraine
590,Main Idea,wikipedia,Russian Invasion of Ukraine
591,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
592,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
593,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
594,Human Perspective,wikipedia,Russian Invasion of Ukraine
595,Explanation,wikipedia,Russian Invasion of Ukraine
596,Human Perspective,wikipedia,Russian Invasion of Ukraine
597,Background,wikipedia,Russian Invasion of Ukraine
598,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
599,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
600,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
601,Main Idea,wikipedia,Russian Invasion of Ukraine
602,Explanation,wikipedia,Russian Invasion of Ukraine
603,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
604,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
605,Explanation,wikipedia,Russian Invasion of Ukraine
606,Example,wikipedia,Russian Invasion of Ukraine
607,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
608,Background,wikipedia,Russian Invasion of Ukraine
609,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
610,Explanation,wikipedia,Russian Invasion of Ukraine
611,Implications,wikipedia,Russian Invasion of Ukraine
612,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
613,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
614,Explanation,wikipedia,Russian Invasion of Ukraine
615,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
616,Explanation,wikipedia,Russian Invasion of Ukraine
617,Background,wikipedia,Russian Invasion of Ukraine
618,Implications,wikipedia,Russian Invasion of Ukraine
619,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
620,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
621,Implications,wikipedia,Russian Invasion of Ukraine
622,Implications,wikipedia,Russian Invasion of Ukraine
623,Example,wikipedia,Russian Invasion of Ukraine
624,Example,wikipedia,Russian Invasion of Ukraine
625,Example,wikipedia,Russian Invasion of Ukraine
626,Example,wikipedia,Russian Invasion of Ukraine
627,Example,wikipedia,Russian Invasion of Ukraine
628,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
629,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
630,Implications,wikipedia,Russian Invasion of Ukraine
646,Implications,wikipedia,Russian Invasion of Ukraine
647,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
648,Main Idea,wikipedia,Russian Invasion of Ukraine
649,Background,wikipedia,Russian Invasion of Ukraine
650,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
651,Background,wikipedia,Russian Invasion of Ukraine
652,Counterpoint,wikipedia,Russian Invasion of Ukraine
653,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
654,Main Idea,wikipedia,Russian Invasion of Ukraine
655,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
656,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
657,Human Perspective,wikipedia,Russian Invasion of Ukraine
658,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
659,Main Idea,wikipedia,Russian Invasion of Ukraine
660,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
661,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
662,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
663,Background,wikipedia,Russian Invasion of Ukraine
664,Implications,wikipedia,Russian Invasion of Ukraine
665,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
666,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
667,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
668,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
669,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
670,Background,wikipedia,Russian Invasion of Ukraine
671,Explanation,wikipedia,Russian Invasion of Ukraine
672,Explanation,wikipedia,Russian Invasion of Ukraine
673,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
674,Background,wikipedia,Russian Invasion of Ukraine
675,Cannot Determine,wikipedia,Russian Invasion of Ukraine
676,Explanation,wikipedia,Russian Invasion of Ukraine
677,Explanation,wikipedia,Russian Invasion of Ukraine
678,Explanation,wikipedia,Russian Invasion of Ukraine
679,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
680,Implications,wikipedia,Russian Invasion of Ukraine
681,Main Idea,wikipedia,Russian Invasion of Ukraine
682,Explanation,wikipedia,Russian Invasion of Ukraine
683,Main Idea,wikipedia,Russian Invasion of Ukraine
684,Implications,wikipedia,Russian Invasion of Ukraine
685,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
686,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
687,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
688,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
689,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
690,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
691,Implications,wikipedia,Russian Invasion of Ukraine
692,Counterpoint,wikipedia,Russian Invasion of Ukraine
693,Human Perspective,wikipedia,Russian Invasion of Ukraine
694,Human Perspective,wikipedia,Russian Invasion of Ukraine
695,Human Perspective,wikipedia,Russian Invasion of Ukraine
696,Implications,wikipedia,Russian Invasion of Ukraine
697,Implications,wikipedia,Russian Invasion of Ukraine
698,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
699,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
700,Example,wikipedia,Russian Invasion of Ukraine
701,Implications,wikipedia,Russian Invasion of Ukraine
702,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
703,Example,wikipedia,Russian Invasion of Ukraine
1,Background,news,Australia kills off carbon tax
2,Background,news,Australia kills off carbon tax
3,Supporting Evidence,news,Australia kills off carbon tax
4,Supporting Evidence,news,Australia kills off carbon tax
5,Supporting Evidence,news,Australia kills off carbon tax
6,Explanation,news,Australia kills off carbon tax
7,Human Perspective,news,Australia kills off carbon tax
8,Implications,news,Australia kills off carbon tax
9,Counterpoint,news,Australia kills off carbon tax
10,Counterpoint,news,Australia kills off carbon tax
11,Supporting Evidence,news,Australia kills off carbon tax
12,Descriptive Color,news,Australia kills off carbon tax
13,Explanation,news,Australia kills off carbon tax
14,Implications,news,Australia kills off carbon tax
15,Counterpoint,news,Australia kills off carbon tax
16,Explanation,news,Australia kills off carbon tax
17,Explanation,news,Australia kills off carbon tax
18,Supporting Evidence,news,Australia kills off carbon tax
19,Supporting Evidence,news,Australia kills off carbon tax
20,Supporting Evidence,news,Australia kills off carbon tax
21,Explanation,news,Australia kills off carbon tax
22,Supporting Evidence,news,Australia kills off carbon tax
23,Explanation,news,Australia kills off carbon tax
24,Explanation,news,Australia kills off carbon tax
25,Supporting Evidence,news,Australia kills off carbon tax
26,Implications,news,Australia kills off carbon tax
27,Counterpoint,news,Australia kills off carbon tax
28,Background,news,Australia kills off carbon tax
29,Background,news,Australia kills off carbon tax
30,Human Perspective,news,Australia kills off carbon tax
31,Supporting Evidence,news,Australia kills off carbon tax
32,Counterpoint,news,Australia kills off carbon tax
33,Human Perspective,news,Australia kills off carbon tax
34,Human Perspective,news,Australia kills off carbon tax
35,Counterpoint,news,Australia kills off carbon tax
36,Main Idea,news,Australia kills off carbon tax
37,Counterpoint,news,Australia kills off carbon tax
38,Counterpoint,news,Australia kills off carbon tax
39,Counterpoint,news,Australia kills off carbon tax
40,Explanation,news,Australia kills off carbon tax
1,Main Idea,news,Australia is repealing its controversial carbon tax
2,Background,news,Australia is repealing its controversial carbon tax
3,Explanation,news,Australia is repealing its controversial carbon tax
4,Implications,news,Australia is repealing its controversial carbon tax
5,Supporting Evidence,news,Australia is repealing its controversial carbon tax
6,Explanation,news,Australia is repealing its controversial carbon tax
7,Explanation,news,Australia is repealing its controversial carbon tax
8,Counterpoint,news,Australia is repealing its controversial carbon tax
9,Explanation,news,Australia is repealing its controversial carbon tax
10,Explanation,news,Australia is repealing its controversial carbon tax
11,Transition,news,Australia is repealing its controversial carbon tax
1,Main Idea,news,Australia's key climate policy faces an uncertain future
2,Background,news,Australia's key climate policy faces an uncertain future
3,Explanation,news,Australia's key climate policy faces an uncertain future
4,Explanation,news,Australia's key climate policy faces an uncertain future
5,Main Idea,news,Australia's key climate policy faces an uncertain future
6,Counterpoint,news,Australia's key climate policy faces an uncertain future
7,Counterpoint,news,Australia's key climate policy faces an uncertain future
8,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
9,Background,news,Australia's key climate policy faces an uncertain future
10,Implications,news,Australia's key climate policy faces an uncertain future
11,Background,news,Australia's key climate policy faces an uncertain future
12,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
13,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
14,Implications,news,Australia's key climate policy faces an uncertain future
15,Explanation,news,Australia's key climate policy faces an uncertain future
16,Transition,news,Australia's key climate policy faces an uncertain future
17,Human Perspective,news,Australia's key climate policy faces an uncertain future
18,Main Idea,news,Australia's key climate policy faces an uncertain future
19,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
20,Example,news,Australia's key climate policy faces an uncertain future
21,Implications,news,Australia's key climate policy faces an uncertain future
22,Background,news,Australia's key climate policy faces an uncertain future
23,Explanation,news,Australia's key climate policy faces an uncertain future
24,Main Idea,news,Australia's key climate policy faces an uncertain future
25,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
26,Explanation,news,Australia's key climate policy faces an uncertain future
27,Background,news,Australia's key climate policy faces an uncertain future
28,Transition,news,Australia's key climate policy faces an uncertain future
29,Background,news,Australia's key climate policy faces an uncertain future
30,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
31,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
32,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
33,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
34,Counterpoint,news,Australia's key climate policy faces an uncertain future
35,Cannot Determine,news,Australia's key climate policy faces an uncertain future
36,Explanation,news,Australia's key climate policy faces an uncertain future
37,Counterpoint,news,Australia's key climate policy faces an uncertain future
38,Supporting Evidence,news,Australia's key climate policy faces an uncertain future
39,Explanation,news,Australia's key climate policy faces an uncertain future
40,Implications,news,Australia's key climate policy faces an uncertain future
41,Transition,news,Australia's key climate policy faces an uncertain future
42,Main Idea,news,Australia's key climate policy faces an uncertain future
43,Counterpoint,news,Australia's key climate policy faces an uncertain future
44,Background,news,Australia's key climate policy faces an uncertain future
