sentence_idx,discourse_type,source,article_title
54,Limitations/Caveats,wikipedia,Panda diplomacy
55,Historical Background,wikipedia,Panda diplomacy
56,Supporting Evidence,wikipedia,Panda diplomacy
57,Introduction,wikipedia,Panda diplomacy
58,Supporting Evidence,wikipedia,Panda diplomacy
59,Counterpoint,wikipedia,Panda diplomacy
60,Implications,wikipedia,Panda diplomacy
61,Counterpoint,wikipedia,Panda diplomacy
62,Supporting Evidence,wikipedia,Panda diplomacy
63,Definition,wikipedia,Panda diplomacy
64,Historical Background,wikipedia,Panda diplomacy
65,Supporting Evidence,wikipedia,Panda diplomacy
66,Human Perspective,wikipedia,Panda diplomacy
67,Transition,wikipedia,Panda diplomacy
68,Methodology,wikipedia,Panda diplomacy
69,Explanatory Detail,wikipedia,Panda diplomacy
70,Expert Commentary,wikipedia,Panda diplomacy
71,Counterpoint,wikipedia,Panda diplomacy
72,Clarification,wikipedia,Panda diplomacy
73,Limitations/Caveats,wikipedia,Panda diplomacy
74,Historical Background,wikipedia,Panda diplomacy
75,Historical Background,wikipedia,Panda diplomacy
76,Supporting Evidence,wikipedia,Panda diplomacy
77,Other,wikipedia,Panda diplomacy
78,Supporting Evidence,wikipedia,Panda diplomacy
79,Historical Background,wikipedia,Panda diplomacy
80,Supporting Evidence,wikipedia,Panda diplomacy
81,Human Perspective,wikipedia,Panda diplomacy
82,Explanatory Detail,wikipedia,Panda diplomacy
83,Historical Background,wikipedia,Panda diplomacy
84,Expert Commentary,wikipedia,Panda diplomacy
85,Expert Commentary,wikipedia,Panda diplomacy
86,Expert Commentary,wikipedia,Panda diplomacy
87,Expert Commentary,wikipedia,Panda diplomacy
88,Implications,wikipedia,Panda diplomacy
89,Future Projection,wikipedia,Panda diplomacy
90,Other,wikipedia,Panda diplomacy
91,Future Projection,wikipedia,Panda diplomacy
92,Future Projection,wikipedia,Panda diplomacy
93,Explanatory Detail,wikipedia,Panda diplomacy
94,Explanatory Detail,wikipedia,Panda diplomacy
95,Implications,wikipedia,Panda diplomacy
96,Historical Background,wikipedia,Panda diplomacy
97,Implications,wikipedia,Panda diplomacy
98,Implications,wikipedia,Panda diplomacy
99,Example,wikipedia,Panda diplomacy
100,Example,wikipedia,Panda diplomacy
101,Implications,wikipedia,Panda diplomacy
102,Historical Background,wikipedia,Panda diplomacy
103,Historical Background,wikipedia,Panda diplomacy
104,Explanatory Detail,wikipedia,Panda diplomacy
105,Implications,wikipedia,Panda diplomacy
106,Example,wikipedia,Panda diplomacy
107,Example,wikipedia,Panda diplomacy
108,Supporting Evidence,wikipedia,Panda diplomacy
109,Example,wikipedia,Panda diplomacy
110,Main Idea,wikipedia,Panda diplomacy
111,Supporting Evidence,wikipedia,Panda diplomacy
112,Supporting Evidence,wikipedia,Panda diplomacy
113,Example,wikipedia,Panda diplomacy
114,Example,wikipedia,Panda diplomacy
115,Limitations/Caveats,wikipedia,Panda diplomacy
116,Example,wikipedia,Panda diplomacy
117,Implications,wikipedia,Panda diplomacy
118,Example,wikipedia,Panda diplomacy
119,Supporting Evidence,wikipedia,Panda diplomacy
120,Implications,wikipedia,Panda diplomacy
1,Introduction,wikipedia,2024 United Nations Climate Change Conference
2,Historical Background,wikipedia,2024 United Nations Climate Change Conference
3,Historical Background,wikipedia,2024 United Nations Climate Change Conference
4,Summary,wikipedia,2024 United Nations Climate Change Conference
5,Summary,wikipedia,2024 United Nations Climate Change Conference
6,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
7,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
8,Historical Background,wikipedia,2024 United Nations Climate Change Conference
9,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
10,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
11,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
12,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
13,Expert Commentary,wikipedia,2024 United Nations Climate Change Conference
14,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
15,Citation,wikipedia,2024 United Nations Climate Change Conference
16,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
17,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
18,Human Perspective,wikipedia,2024 United Nations Climate Change Conference
19,Human Perspective,wikipedia,2024 United Nations Climate Change Conference
20,Human Perspective,wikipedia,2024 United Nations Climate Change Conference
21,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
22,Historical Background,wikipedia,2024 United Nations Climate Change Conference
23,Expert Commentary,wikipedia,2024 United Nations Climate Change Conference
24,Explanatory Detail,wikipedia,2024 United Nations Climate Change Conference
25,Explanatory Detail,wikipedia,2024 United Nations Climate Change Conference
26,Historical Background,wikipedia,2024 United Nations Climate Change Conference
27,Introduction,wikipedia,2024 United Nations Climate Change Conference
28,Explanatory Detail,wikipedia,2024 United Nations Climate Change Conference
29,Explanatory Detail,wikipedia,2024 United Nations Climate Change Conference
30,Implications,wikipedia,2024 United Nations Climate Change Conference
31,Main Idea,wikipedia,2024 United Nations Climate Change Conference
32,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
33,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
34,Call to Action,wikipedia,2024 United Nations Climate Change Conference
35,Call to Action,wikipedia,2024 United Nations Climate Change Conference
36,Main Idea,wikipedia,2024 United Nations Climate Change Conference
37,Methodology,wikipedia,2024 United Nations Climate Change Conference
38,Explanatory Detail,wikipedia,2024 United Nations Climate Change Conference
39,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
40,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
41,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
42,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
43,Implications,wikipedia,2024 United Nations Climate Change Conference
44,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
45,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
46,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
47,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
48,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
49,Introduction,wikipedia,2024 United Nations Climate Change Conference
50,Future Projection,wikipedia,2024 United Nations Climate Change Conference
51,Implications,wikipedia,2024 United Nations Climate Change Conference
52,Explanatory Detail,wikipedia,2024 United Nations Climate Change Conference
53,Example,wikipedia,2024 United Nations Climate Change Conference
54,Implications,wikipedia,2024 United Nations Climate Change Conference
55,Descriptive Color,wikipedia,2024 United Nations Climate Change Conference
56,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
57,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
58,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
59,Citation,wikipedia,2024 United Nations Climate Change Conference
60,Expert Commentary,wikipedia,2024 United Nations Climate Change Conference
61,Limitations/Caveats,wikipedia,2024 United Nations Climate Change Conference
62,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
63,Explanatory Detail,wikipedia,2024 United Nations Climate Change Conference
64,Descriptive Color,wikipedia,2024 United Nations Climate Change Conference
65,Example,wikipedia,2024 United Nations Climate Change Conference
66,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
67,Supporting Evidence,wikipedia,2024 United Nations Climate Change Conference
68,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
69,Example,wikipedia,2024 United Nations Climate Change Conference
70,Implications,wikipedia,2024 United Nations Climate Change Conference
71,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
72,Human Perspective,wikipedia,2024 United Nations Climate Change Conference
73,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
74,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
75,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
76,Counterpoint,wikipedia,2024 United Nations Climate Change Conference
1,Introduction,wikipedia,Russian Invasion of Ukraine
2,Other,wikipedia,Russian Invasion of Ukraine
3,Other,wikipedia,Russian Invasion of Ukraine
4,Other,wikipedia,Russian Invasion of Ukraine
5,Historical Background,wikipedia,Russian Invasion of Ukraine
6,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
7,Implications,wikipedia,Russian Invasion of Ukraine
8,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
9,Historical Background,wikipedia,Russian Invasion of Ukraine
10,Historical Background,wikipedia,Russian Invasion of Ukraine
11,Counterpoint,wikipedia,Russian Invasion of Ukraine
12,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
13,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
14,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
15,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
46,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
47,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
48,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
49,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
50,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
51,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
52,Main Idea,wikipedia,Russian Invasion of Ukraine
53,Clarification,wikipedia,Russian Invasion of Ukraine
54,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
55,Historical Background,wikipedia,Russian Invasion of Ukraine
56,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
57,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
58,Main Idea,wikipedia,Russian Invasion of Ukraine
59,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
60,Expert Commentary,wikipedia,Russian Invasion of Ukraine
61,Implications,wikipedia,Russian Invasion of Ukraine
62,Historical Background,wikipedia,Russian Invasion of Ukraine
63,Expert Commentary,wikipedia,Russian Invasion of Ukraine
64,Historical Background,wikipedia,Russian Invasion of Ukraine
65,Implications,wikipedia,Russian Invasion of Ukraine
66,Counterpoint,wikipedia,Russian Invasion of Ukraine
67,Historical Background,wikipedia,Russian Invasion of Ukraine
68,Historical Background,wikipedia,Russian Invasion of Ukraine
69,Implications,wikipedia,Russian Invasion of Ukraine
70,Limitations/Caveats,wikipedia,Russian Invasion of Ukraine
71,Implications,wikipedia,Russian Invasion of Ukraine
72,Expert Commentary,wikipedia,Russian Invasion of Ukraine
73,Introduction,wikipedia,Russian Invasion of Ukraine
74,Implications,wikipedia,Russian Invasion of Ukraine
75,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
76,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
77,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
78,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
79,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
80,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
81,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
82,Historical Background,wikipedia,Russian Invasion of Ukraine
83,Counterpoint,wikipedia,Russian Invasion of Ukraine
84,Counterpoint,wikipedia,Russian Invasion of Ukraine
85,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
86,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
87,Historical Background,wikipedia,Russian Invasion of Ukraine
88,Counterpoint,wikipedia,Russian Invasion of Ukraine
89,Counterpoint,wikipedia,Russian Invasion of Ukraine
90,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
91,Counterpoint,wikipedia,Russian Invasion of Ukraine
92,Counterpoint,wikipedia,Russian Invasion of Ukraine
93,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
94,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
95,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
96,Counterpoint,wikipedia,Russian Invasion of Ukraine
97,Expert Commentary,wikipedia,Russian Invasion of Ukraine
98,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
99,Methodology,wikipedia,Russian Invasion of Ukraine
100,Implications,wikipedia,Russian Invasion of Ukraine
101,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
102,Counterpoint,wikipedia,Russian Invasion of Ukraine
103,Counterpoint,wikipedia,Russian Invasion of Ukraine
104,Counterpoint,wikipedia,Russian Invasion of Ukraine
105,Historical Background,wikipedia,Russian Invasion of Ukraine
106,Call to Action,wikipedia,Russian Invasion of Ukraine
107,Expert Commentary,wikipedia,Russian Invasion of Ukraine
108,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
109,Counterpoint,wikipedia,Russian Invasion of Ukraine
110,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
111,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
112,Main Idea,wikipedia,Russian Invasion of Ukraine
113,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
114,Historical Background,wikipedia,Russian Invasion of Ukraine
115,Main Idea,wikipedia,Russian Invasion of Ukraine
116,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
117,Historical Background,wikipedia,Russian Invasion of Ukraine
118,Historical Background,wikipedia,Russian Invasion of Ukraine
119,Main Idea,wikipedia,Russian Invasion of Ukraine
120,Counterpoint,wikipedia,Russian Invasion of Ukraine
121,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
122,Counterpoint,wikipedia,Russian Invasion of Ukraine
123,Counterpoint,wikipedia,Russian Invasion of Ukraine
124,Counterpoint,wikipedia,Russian Invasion of Ukraine
125,Historical Background,wikipedia,Russian Invasion of Ukraine
126,Citation,wikipedia,Russian Invasion of Ukraine
127,Citation,wikipedia,Russian Invasion of Ukraine
128,Historical Background,wikipedia,Russian Invasion of Ukraine
129,Implications,wikipedia,Russian Invasion of Ukraine
130,Historical Background,wikipedia,Russian Invasion of Ukraine
131,Main Idea,wikipedia,Russian Invasion of Ukraine
132,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
133,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
134,Limitations/Caveats,wikipedia,Russian Invasion of Ukraine
135,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
136,Methodology,wikipedia,Russian Invasion of Ukraine
137,Other,wikipedia,Russian Invasion of Ukraine
138,Main Idea,wikipedia,Russian Invasion of Ukraine
139,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
140,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
141,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
142,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
143,Main Idea,wikipedia,Russian Invasion of Ukraine
144,Future Projection,wikipedia,Russian Invasion of Ukraine
145,Limitations/Caveats,wikipedia,Russian Invasion of Ukraine
146,Expert Commentary,wikipedia,Russian Invasion of Ukraine
147,Cannot Determine,wikipedia,Russian Invasion of Ukraine
148,Historical Background,wikipedia,Russian Invasion of Ukraine
149,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
150,Example,wikipedia,Russian Invasion of Ukraine
151,Historical Background,wikipedia,Russian Invasion of Ukraine
152,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
153,Historical Background,wikipedia,Russian Invasion of Ukraine
154,Historical Background,wikipedia,Russian Invasion of Ukraine
155,Example,wikipedia,Russian Invasion of Ukraine
156,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
157,Historical Background,wikipedia,Russian Invasion of Ukraine
158,Historical Background,wikipedia,Russian Invasion of Ukraine
159,Historical Background,wikipedia,Russian Invasion of Ukraine
160,Historical Background,wikipedia,Russian Invasion of Ukraine
161,Historical Background,wikipedia,Russian Invasion of Ukraine
162,Historical Background,wikipedia,Russian Invasion of Ukraine
163,Historical Background,wikipedia,Russian Invasion of Ukraine
164,Historical Background,wikipedia,Russian Invasion of Ukraine
165,Historical Background,wikipedia,Russian Invasion of Ukraine
196,Implications,wikipedia,Russian Invasion of Ukraine
197,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
198,Future Projection,wikipedia,Russian Invasion of Ukraine
199,Methodology,wikipedia,Russian Invasion of Ukraine
200,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
201,Counterpoint,wikipedia,Russian Invasion of Ukraine
202,Historical Background,wikipedia,Russian Invasion of Ukraine
203,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
204,Summary,wikipedia,Russian Invasion of Ukraine
205,Expert Commentary,wikipedia,Russian Invasion of Ukraine
206,Summary,wikipedia,Russian Invasion of Ukraine
207,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
208,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
209,Transition,wikipedia,Russian Invasion of Ukraine
210,Summary,wikipedia,Russian Invasion of Ukraine
226,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
227,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
228,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
229,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
230,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
231,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
232,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
233,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
234,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
235,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
236,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
237,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
238,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
239,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
240,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
241,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
242,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
243,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
244,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
245,Expert Commentary,wikipedia,Russian Invasion of Ukraine
246,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
247,Future Projection,wikipedia,Russian Invasion of Ukraine
248,Limitations/Caveats,wikipedia,Russian Invasion of Ukraine
249,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
250,Implications,wikipedia,Russian Invasion of Ukraine
251,Other,wikipedia,Russian Invasion of Ukraine
252,Main Idea,wikipedia,Russian Invasion of Ukraine
253,Main Idea,wikipedia,Russian Invasion of Ukraine
254,Call to Action,wikipedia,Russian Invasion of Ukraine
255,Main Idea,wikipedia,Russian Invasion of Ukraine
256,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
257,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
258,Counterpoint,wikipedia,Russian Invasion of Ukraine
259,Historical Background,wikipedia,Russian Invasion of Ukraine
260,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
261,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
262,Historical Background,wikipedia,Russian Invasion of Ukraine
263,Counterpoint,wikipedia,Russian Invasion of Ukraine
264,Introduction,wikipedia,Russian Invasion of Ukraine
265,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
266,Limitations/Caveats,wikipedia,Russian Invasion of Ukraine
267,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
268,Main Idea,wikipedia,Russian Invasion of Ukraine
269,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
270,Implications,wikipedia,Russian Invasion of Ukraine
286,Expert Commentary,wikipedia,Russian Invasion of Ukraine
287,Citation,wikipedia,Russian Invasion of Ukraine
288,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
289,Summary,wikipedia,Russian Invasion of Ukraine
290,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
291,Citation,wikipedia,Russian Invasion of Ukraine
292,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
293,Citation,wikipedia,Russian Invasion of Ukraine
294,Human Perspective,wikipedia,Russian Invasion of Ukraine
295,Human Perspective,wikipedia,Russian Invasion of Ukraine
296,Summary,wikipedia,Russian Invasion of Ukraine
297,Descriptive Color,wikipedia,Russian Invasion of Ukraine
298,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
299,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
300,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
316,Summary,wikipedia,Russian Invasion of Ukraine
317,Citation,wikipedia,Russian Invasion of Ukraine
318,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
319,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
320,Main Idea,wikipedia,Russian Invasion of Ukraine
321,Implications,wikipedia,Russian Invasion of Ukraine
322,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
323,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
324,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
325,Citation,wikipedia,Russian Invasion of Ukraine
326,Methodology,wikipedia,Russian Invasion of Ukraine
327,Main Idea,wikipedia,Russian Invasion of Ukraine
328,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
329,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
330,Counterpoint,wikipedia,Russian Invasion of Ukraine
346,Counterpoint,wikipedia,Russian Invasion of Ukraine
347,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
348,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
349,Main Idea,wikipedia,Russian Invasion of Ukraine
350,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
351,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
352,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
353,Summary,wikipedia,Russian Invasion of Ukraine
354,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
355,Example,wikipedia,Russian Invasion of Ukraine
356,Main Idea,wikipedia,Russian Invasion of Ukraine
357,Expert Commentary,wikipedia,Russian Invasion of Ukraine
358,Expert Commentary,wikipedia,Russian Invasion of Ukraine
359,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
360,Historical Background,wikipedia,Russian Invasion of Ukraine
361,Methodology,wikipedia,Russian Invasion of Ukraine
362,Historical Background,wikipedia,Russian Invasion of Ukraine
363,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
364,Introduction,wikipedia,Russian Invasion of Ukraine
365,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
366,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
367,Methodology,wikipedia,Russian Invasion of Ukraine
368,Implications,wikipedia,Russian Invasion of Ukraine
369,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
370,Example,wikipedia,Russian Invasion of Ukraine
371,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
372,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
373,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
374,Descriptive Color,wikipedia,Russian Invasion of Ukraine
375,Human Perspective,wikipedia,Russian Invasion of Ukraine
376,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
377,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
378,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
379,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
380,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
381,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
382,Main Idea,wikipedia,Russian Invasion of Ukraine
383,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
384,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
385,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
386,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
387,Counterpoint,wikipedia,Russian Invasion of Ukraine
388,Call to Action,wikipedia,Russian Invasion of Ukraine
389,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
390,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
391,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
392,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
393,Expert Commentary,wikipedia,Russian Invasion of Ukraine
394,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
395,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
396,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
397,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
398,Introduction,wikipedia,Russian Invasion of Ukraine
399,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
400,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
401,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
402,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
403,Main Idea,wikipedia,Russian Invasion of Ukraine
404,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
405,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
421,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
422,Main Idea,wikipedia,Russian Invasion of Ukraine
423,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
424,Counterpoint,wikipedia,Russian Invasion of Ukraine
425,Implications,wikipedia,Russian Invasion of Ukraine
426,Main Idea,wikipedia,Russian Invasion of Ukraine
427,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
428,Main Idea,wikipedia,Russian Invasion of Ukraine
429,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
430,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
431,Main Idea,wikipedia,Russian Invasion of Ukraine
432,Future Projection,wikipedia,Russian Invasion of Ukraine
433,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
434,Counterpoint,wikipedia,Russian Invasion of Ukraine
435,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
436,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
437,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
438,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
439,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
440,Citation,wikipedia,Russian Invasion of Ukraine
441,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
442,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
443,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
444,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
445,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
446,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
447,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
448,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
449,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
450,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
451,Counterpoint,wikipedia,Russian Invasion of Ukraine
452,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
453,Future Projection,wikipedia,Russian Invasion of Ukraine
454,Counterpoint,wikipedia,Russian Invasion of Ukraine
455,Expert Commentary,wikipedia,Russian Invasion of Ukraine
456,Implications,wikipedia,Russian Invasion of Ukraine
457,Expert Commentary,wikipedia,Russian Invasion of Ukraine
458,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
459,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
460,Explanatory Detail,wikipedia,Russian Invasion of Ukraine
461,Expert Commentary,wikipedia,Russian Invasion of Ukraine
462,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
463,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
464,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
465,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
466,Expert Commentary,wikipedia,Russian Invasion of Ukraine
467,Counterpoint,wikipedia,Russian Invasion of Ukraine
468,Introduction,wikipedia,Russian Invasion of Ukraine
469,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
470,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
471,Implications,wikipedia,Russian Invasion of Ukraine
472,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
473,Counterpoint,wikipedia,Russian Invasion of Ukraine
474,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
475,Implications,wikipedia,Russian Invasion of Ukraine
476,Expert Commentary,wikipedia,Russian Invasion of Ukraine
477,Supporting Evidence,wikipedia,Russian Invasion of Ukraine
